pre_root_id,post_root_id,activity
720575940626476305,720575940604891360,0
720575940626476305,720575940628832256,0
720575940626476305,720575940626014218,0
720575940626476305,720575940628673474,1
720575940626476305,720575940626870846,0
720575940626476305,720575940647033396,0
720575940626476305,720575940617335382,0
720575940626476305,720575940616217403,0
720575940626476305,720575940643191575,0
720575940626476305,720575940617663537,0
720575940626476305,720575940625178768,0
720575940626476305,720575940633165980,0
720575940626476305,720575940625102692,0
720575940626476305,720575940629543409,0
720575940626476305,720575940610916465,0
720575940626476305,720575940621827419,0
720575940626476305,720575940627372090,0
720575940626476305,720575940616440091,0
720575940626476305,720575940615071391,0
720575940626476305,720575940645503854,0
720575940626476305,720575940643823470,0
720575940626476305,720575940612648106,0
720575940626476305,720575940604891360,0
720575940626476305,720575940616747830,0
720575940626476305,720575940611756723,0
720575940626476305,720575940616562150,0
720575940626476305,720575940623381286,0
720575940626476305,720575940621227173,0
720575940626476305,720575940635210859,0
720575940626476305,720575940632636959,0
720575940626476305,720575940631787693,0
720575940626476305,720575940632723660,0
720575940626476305,720575940618195254,0
720575940626476305,720575940644750116,0
720575940626476305,720575940615292895,0
720575940626476305,720575940631349335,0
720575940626476305,720575940628071211,0
720575940626476305,720575940612277090,0
720575940626476305,720575940629317450,0
720575940626476305,720575940629470838,0
720575940626476305,720575940637742150,0
720575940626476305,720575940612648106,0
720575940626476305,720575940620096171,0
720575940626476305,720575940622457579,0
720575940626476305,720575940612423922,0
720575940626476305,720575940623207885,0
720575940626476305,720575940625163790,0
720575940626476305,720575940620780272,0
720575940626476305,720575940626217226,0
720575940626476305,720575940630664556,0
720575940626476305,720575940610916465,0
720575940626476305,720575940630672938,0
720575940626476305,720575940624600840,0
720575940626476305,720575940631787693,0
720575940626476305,720575940628329546,0
720575940626476305,720575940614635175,0
720575940626476305,720575940626148520,0
720575940626476305,720575940615052812,0
720575940626476305,720575940627275795,0
720575940626476305,720575940612984981,0
720575940626476305,720575940620061793,0
720575940626476305,720575940630575943,0
720575940626476305,720575940637130985,0
720575940626476305,720575940617593233,0
720575940626476305,720575940610916465,0
720575940626476305,720575940636541285,0
720575940626476305,720575940623535044,0
720575940626476305,720575940630893196,0
720575940626476305,720575940638663221,0
720575940626476305,720575940626308697,0
720575940626476305,720575940647033396,0
720575940626476305,720575940620819659,0
720575940626476305,720575940629987587,0
720575940626476305,720575940625175054,0
720575940626476305,720575940638663221,0
720575940626476305,720575940638557312,0
720575940626476305,720575940634887054,0
720575940626476305,720575940621227173,0
720575940626476305,720575940624216359,0
720575940626476305,720575940619866059,0
720575940626476305,720575940640032600,0
720575940626476305,720575940626014218,0
720575940626476305,720575940626870846,0
720575940626476305,720575940625454108,0
720575940626476305,720575940631619948,0
720575940626476305,720575940625298276,0
720575940626476305,720575940628590697,0
720575940626476305,720575940646088068,0
720575940626476305,720575940632894690,0
720575940626476305,720575940614136371,0
720575940626476305,720575940623660558,0
720575940626476305,720575940621736669,0
720575940626476305,720575940629358807,0
720575940626476305,720575940621329328,0
720575940626476305,720575940621870349,0
720575940626476305,720575940655014049,0
720575940626476305,720575940639786915,0
720575940626476305,720575940621345012,0
720575940626476305,720575940626148520,0
720575940626476305,720575940625102692,0
720575940626476305,720575940619990357,0
720575940626476305,720575940623660558,0
720575940626476305,720575940635507380,0
720575940626476305,720575940620741102,0
720575940626476305,720575940650929273,0
720575940626476305,720575940625728089,0
720575940626476305,720575940616217403,0
720575940626476305,720575940626348106,0
720575940626476305,720575940635954879,0
720575940626476305,720575940609913042,0
720575940626476305,720575940628329546,0
720575940626476305,720575940618472261,0
720575940626476305,720575940616921152,0
720575940626476305,720575940632659404,0
720575940626476305,720575940625005239,0
720575940626476305,720575940625102692,0
720575940626476305,720575940624273149,0
720575940626476305,720575940621332092,0
720575940626476305,720575940627454569,0
720575940626476305,720575940632423394,0
720575940626476305,720575940637144944,0
720575940626476305,720575940608713993,0
720575940626476305,720575940610981362,0
720575940626476305,720575940623201205,0
720575940626476305,720575940628659305,0
720575940626476305,720575940642428045,0
720575940626476305,720575940639227224,0
720575940626476305,720575940639813365,0
720575940626476305,720575940620553094,0
720575940626476305,720575940615296818,0
720575940626476305,720575940623192039,0
720575940626476305,720575940620445062,0
720575940626476305,720575940628590697,0
720575940626476305,720575940633195148,0
720575940626476305,720575940635210859,0
720575940626476305,720575940654057889,0
720575940626476305,720575940630808827,0
720575940626476305,720575940632423394,0
720575940626476305,720575940614660519,0
720575940626476305,720575940614916725,0
720575940626476305,720575940623925173,0
720575940626476305,720575940624530372,0
720575940626476305,720575940618859480,0
720575940626476305,720575940612952557,0
720575940626476305,720575940628182910,0
720575940626476305,720575940616103218,0
720575940626476305,720575940628683063,0
720575940626476305,720575940655011489,0
720575940626476305,720575940638663221,0
720575940626476305,720575940634090777,0
720575940626476305,720575940618788944,0
720575940626476305,720575940641590491,0
720575940626476305,720575940619128699,0
720575940626476305,720575940619781814,0
720575940626476305,720575940616200790,0
720575940626476305,720575940619900507,0
720575940626476305,720575940626456081,0
720575940626476305,720575940632078873,0
720575940626476305,720575940626668218,0
720575940626476305,720575940619741104,0
720575940626476305,720575940604459697,0
720575940626476305,720575940626870846,0
720575940626476305,720575940615598849,0
720575940626476305,720575940632877869,0
720575940626476305,720575940631299602,0
720575940626476305,720575940629987587,0
720575940626476305,720575940626760600,0
720575940626476305,720575940614916725,0
720575940626476305,720575940637956698,0
720575940626476305,720575940630575943,0
720575940626476305,720575940636541285,0
720575940626476305,720575940612423922,0
720575940626476305,720575940619866059,0
720575940626476305,720575940615296818,0
720575940626476305,720575940630548751,0
720575940626476305,720575940624253991,0
720575940634788247,720575940618388463,1
720575940634788247,720575940611667173,0
720575940634788247,720575940634545634,0
720575940634788247,720575940623629292,0
720575940634788247,720575940616921152,0
720575940634788247,720575940608239371,0
720575940634788247,720575940629358807,0
720575940634788247,720575940622348156,0
720575940634788247,720575940626191306,0
720575940634788247,720575940616921152,0
720575940634788247,720575940620359956,0
720575940634788247,720575940616217403,0
720575940634788247,720575940633170969,0
720575940634788247,720575940632365905,0
720575940634788247,720575940619048315,0
720575940634788247,720575940616065254,0
720575940634788247,720575940604934502,0
720575940634788247,720575940630575943,0
720575940634788247,720575940634186906,0
720575940634788247,720575940627916331,0
720575940634788247,720575940608239371,0
720575940634788247,720575940622116705,0
720575940634788247,720575940629861163,0
720575940634788247,720575940610524339,0
720575940634788247,720575940638103349,0
720575940634788247,720575940612648106,0
720575940634788247,720575940631619948,0
720575940634788247,720575940636541285,0
720575940634788247,720575940626974737,0
720575940634788247,720575940621761729,0
720575940634788247,720575940637936710,0
720575940634788247,720575940621345012,0
720575940634788247,720575940633941293,0
720575940634788247,720575940634645600,0
720575940634788247,720575940621256384,0
720575940634788247,720575940612984981,0
720575940634788247,720575940619866059,0
720575940634788247,720575940631787693,0
720575940634788247,720575940613222195,0
720575940634788247,720575940612261603,0
720575940634788247,720575940631179831,0
720575940634788247,720575940638604915,0
720575940634788247,720575940614714514,0
720575940634788247,720575940631742381,0
720575940634788247,720575940621761729,0
720575940634788247,720575940614635175,0
720575940634788247,720575940643867296,0
720575940634788247,720575940631144109,0
720575940634788247,720575940611366058,0
720575940634788247,720575940626972056,0
720575940634788247,720575940620553094,0
720575940634788247,720575940632659404,0
720575940634788247,720575940615742353,0
720575940634788247,720575940635179871,0
720575940634788247,720575940630313324,0
720575940634788247,720575940636734382,0
720575940634788247,720575940633941293,0
720575940634788247,720575940626668218,0
720575940634788247,720575940630661164,0
720575940634788247,720575940621827419,0
720575940634788247,720575940626815120,0
720575940634788247,720575940619990357,0
720575940634788247,720575940621827419,0
720575940634788247,720575940614660519,0
720575940634788247,720575940626476305,0
720575940634788247,720575940607071106,0
720575940634788247,720575940629317450,0
720575940634788247,720575940620359956,0
720575940634788247,720575940621736669,0
720575940634788247,720575940625172016,0
720575940634788247,720575940604459697,0
720575940634788247,720575940621818790,0
720575940634788247,720575940624600840,0
720575940634788247,720575940617678566,0
720575940634788247,720575940639688064,0
720575940634788247,720575940623158709,0
720575940634788247,720575940613361010,0
720575940634788247,720575940629317450,0
720575940634788247,720575940620353300,0
720575940634788247,720575940641366517,0
720575940634788247,720575940614635175,0
720575940634788247,720575940627492866,0
720575940634788247,720575940619900507,0
720575940634788247,720575940620633070,0
720575940634788247,720575940637184326,0
720575940634788247,720575940621736669,0
720575940634788247,720575940620445062,0
720575940634788247,720575940632636959,0
720575940634788247,720575940635527092,0
720575940634788247,720575940630661164,0
720575940634788247,720575940620833901,0
720575940634788247,720575940619034782,0
720575940634788247,720575940619684928,0
720575940634788247,720575940639227224,0
720575940634788247,720575940612984981,0
720575940634788247,720575940620633070,0
720575940634788247,720575940630575943,0
720575940634788247,720575940635209323,0
720575940634788247,720575940626557186,0
720575940634788247,720575940623853837,0
720575940634788247,720575940630697078,0
720575940634788247,720575940632407826,0
720575940634788247,720575940616562150,0
720575940634788247,720575940626668218,0
720575940634788247,720575940612648106,0
720575940634788247,720575940621089741,0
720575940634788247,720575940621256384,0
720575940634788247,720575940633170969,0
720575940634788247,720575940624015287,0
720575940634788247,720575940630548751,0
720575940634788247,720575940628784066,0
720575940634788247,720575940629509948,0
720575940634788247,720575940637216624,0
720575940634788247,720575940638557312,0
720575940634788247,720575940620506049,0
720575940634788247,720575940614736290,0
720575940634788247,720575940614660519,0
720575940634788247,720575940631110095,0
720575940634788247,720575940638604915,0
720575940634788247,720575940621736669,0
720575940634788247,720575940634462304,0
720575940634788247,720575940623381286,0
720575940634788247,720575940628995587,0
720575940634788247,720575940637216624,0
720575940634788247,720575940623535044,0
720575940634788247,720575940636541285,0
720575940634788247,720575940635954879,0
720575940634788247,720575940624530372,0
720575940634788247,720575940628683063,0
720575940634788247,720575940626668218,0
720575940634788247,720575940628577383,0
720575940634788247,720575940639068605,0
720575940634788247,720575940617335382,0
720575940634788247,720575940622116705,0
720575940634788247,720575940625728089,0
720575940634788247,720575940626870846,0
720575940634788247,720575940623381286,0
720575940634788247,720575940639786915,0
720575940634788247,720575940635239672,0
720575940634788247,720575940628683063,0
720575940612738197,720575940623432918,0
720575940612738197,720575940627747560,0
720575940612738197,720575940626391114,0
720575940612738197,720575940617844509,0
720575940612738197,720575940633518176,0
720575940612738197,720575940631945047,0
720575940612738197,720575940629090754,0
720575940612738197,720575940618589158,0
720575940612738197,720575940621031693,0
720575940612738197,720575940620497217,0
720575940612738197,720575940626809109,0
720575940612738197,720575940615410107,0
720575940612738197,720575940615918593,0
720575940612738197,720575940612928997,0
720575940612738197,720575940631758393,0
720575940612738197,720575940626500745,0
720575940612738197,720575940622384264,0
720575940612738197,720575940628530961,0
720575940612738197,720575940623777065,0
720575940612738197,720575940619766869,0
720575940612738197,720575940632873261,0
720575940612738197,720575940624352970,0
720575940612738197,720575940605604030,0
720575940612738197,720575940616791709,0
720575940612738197,720575940621616381,0
720575940612738197,720575940631829279,0
720575940612738197,720575940635842990,0
720575940612738197,720575940642506459,0
720575940612738197,720575940631443304,0
720575940612738197,720575940622748599,0
720575940612738197,720575940644948771,0
720575940612738197,720575940625976409,0
720575940612738197,720575940623124917,0
720575940612738197,720575940628504081,0
720575940612738197,720575940628686695,0
720575940612738197,720575940620061793,0
720575940612738197,720575940605703456,0
720575940612738197,720575940623777065,0
720575940612738197,720575940620833901,0
720575940612738197,720575940626567701,0
720575940612738197,720575940635527092,0
720575940612738197,720575940626826288,0
720575940612738197,720575940626974737,0
720575940612738197,720575940631398308,0
720575940612738197,720575940621741094,0
720575940612738197,720575940618726454,0
720575940612738197,720575940626583836,0
720575940612738197,720575940627951619,0
720575940612738197,720575940638096499,0
720575940612738197,720575940628741379,0
720575940612738197,720575940631572305,0
720575940612738197,720575940614688479,0
720575940612738197,720575940652214262,0
720575940612738197,720575940639037016,0
720575940612738197,720575940604418993,0
720575940612738197,720575940626507027,0
720575940612738197,720575940629317450,0
720575940612738197,720575940616921152,0
720575940612738197,720575940624528068,0
720575940612738197,720575940628360506,0
720575940612738197,720575940625003152,0
720575940612738197,720575940620550534,0
720575940612738197,720575940624016227,0
720575940612738197,720575940620262465,0
720575940612738197,720575940612572131,0
720575940612738197,720575940618936710,0
720575940612738197,720575940622648723,0
720575940612738197,720575940629043070,0
720575940612738197,720575940626661501,0
720575940612738197,720575940623039838,0
720575940612738197,720575940623605180,0
720575940612738197,720575940623011845,0
720575940612738197,720575940643325581,0
720575940612738197,720575940616633664,0
720575940612738197,720575940628083578,0
720575940612738197,720575940637216624,0
720575940612738197,720575940630697078,0
720575940612738197,720575940634699119,0
720575940612738197,720575940639512192,0
720575940612738197,720575940625527396,0
720575940612738197,720575940624402173,0
720575940612738197,720575940628995587,0
720575940612738197,720575940617796642,0
720575940612738197,720575940629951852,0
720575940612738197,720575940639672893,0
720575940612738197,720575940622156720,0
720575940612738197,720575940612170981,0
720575940612738197,720575940627463043,0
720575940612738197,720575940608400323,0
720575940612738197,720575940642910152,0
720575940612738197,720575940620550534,0
720575940612738197,720575940623151357,0
720575940612738197,720575940639242303,0
720575940612738197,720575940630666234,0
720575940612738197,720575940634655851,0
720575940612738197,720575940629242428,0
720575940612738197,720575940640032600,0
720575940612738197,720575940631056185,0
720575940612738197,720575940619784641,0
720575940612738197,720575940629392439,0
720575940612738197,720575940632639714,0
720575940612738197,720575940623282985,0
720575940612738197,720575940610986006,0
720575940612738197,720575940624049214,0
720575940612738197,720575940642653147,0
720575940612738197,720575940627916331,0
720575940612738197,720575940616791709,0
720575940612738197,720575940624820112,0
720575940612738197,720575940621736669,0
720575940612738197,720575940629370844,0
720575940612738197,720575940615066310,0
720575940612738197,720575940616791709,0
720575940612738197,720575940625781818,0
720575940612738197,720575940619414321,0
720575940612738197,720575940648601988,0
720575940612738197,720575940636895406,0
720575940612738197,720575940626456582,0
720575940612738197,720575940627275795,0
720575940612738197,720575940623192781,0
720575940612738197,720575940637936710,0
720575940612738197,720575940629595633,0
720575940612738197,720575940620262465,0
720575940612738197,720575940626021052,0
720575940612738197,720575940616848030,0
720575940612738197,720575940633456409,0
720575940612738197,720575940627555590,0
720575940612738197,720575940631773388,0
720575940612738197,720575940616159861,0
720575940612738197,720575940627472684,0
720575940612738197,720575940634605920,0
720575940612738197,720575940617691170,0
720575940612738197,720575940622828056,0
720575940612738197,720575940616840665,0
720575940612738197,720575940639037016,0
720575940612738197,720575940626750089,0
720575940612738197,720575940624860599,0
720575940612738197,720575940619880326,0
720575940612738197,720575940637676870,0
720575940612738197,720575940617145561,0
720575940612738197,720575940604486880,0
720575940612738197,720575940637936710,0
720575940612738197,720575940633142498,0
720575940612738197,720575940620741102,0
720575940612738197,720575940609777476,0
720575940612738197,720575940616899033,0
720575940612738197,720575940625031230,0
720575940612738197,720575940629598935,0
720575940612738197,720575940630622250,0
720575940612738197,720575940619751339,0
720575940612738197,720575940611717357,0
720575940612738197,720575940614061930,0
720575940612738197,720575940621373278,0
720575940612738197,720575940607225609,0
720575940612738197,720575940629127927,0
720575940612738197,720575940623217577,0
720575940612738197,720575940639180963,0
720575940612738197,720575940631847763,0
720575940612738197,720575940614215405,0
720575940612738197,720575940606573490,0
720575940612738197,720575940628017563,0
720575940612738197,720575940626556177,0
720575940612738197,720575940615228467,0
720575940612738197,720575940631260716,0
720575940612738197,720575940630548751,0
720575940612738197,720575940622994323,0
720575940612738197,720575940617978526,0
720575940612738197,720575940623044103,0
720575940612738197,720575940627444490,0
720575940612738197,720575940635613358,0
720575940612738197,720575940633094113,0
720575940612738197,720575940609592270,0
720575940612738197,720575940623737525,0
720575940612738197,720575940628825210,0
720575940612738197,720575940630589036,0
720575940612738197,720575940629207963,0
720575940612738197,720575940612339123,0
720575940612738197,720575940648601988,0
720575940612738197,720575940627359228,0
720575940612738197,720575940620096171,0
720575940612738197,720575940637390302,0
720575940612738197,720575940649649785,0
720575940612738197,720575940611713253,0
720575940612738197,720575940623139111,0
720575940612738197,720575940627826929,0
720575940612738197,720575940631745367,0
720575940612738197,720575940624188365,0
720575940612738197,720575940621373052,0
720575940612738197,720575940625051725,0
720575940612738197,720575940627284935,0
720575940612738197,720575940624360935,0
720575940612738197,720575940625360670,0
720575940612738197,720575940629422183,0
720575940612738197,720575940604893361,0
720575940612738197,720575940631588772,0
720575940612738197,720575940620812353,0
720575940612738197,720575940627254856,0
720575940612738197,720575940626675185,0
720575940612738197,720575940630691159,0
720575940612738197,720575940623506134,0
720575940612738197,720575940613944994,0
720575940612738197,720575940623988733,0
720575940612738197,720575940607874315,0
720575940612738197,720575940630772547,0
720575940612738197,720575940648869241,0
720575940612738197,720575940646353699,0
720575940612738197,720575940618206006,0
720575940612738197,720575940627684713,0
720575940612738197,720575940625489160,0
720575940612738197,720575940625339981,0
720575940612738197,720575940606432177,0
720575940612738197,720575940618552761,0
720575940612738197,720575940633601249,0
720575940612738197,720575940622193546,0
720575940612738197,720575940622433799,0
720575940612738197,720575940604759910,0
720575940612738197,720575940643323592,0
720575940612738197,720575940618410177,0
720575940612738197,720575940623988733,0
720575940612738197,720575940619436225,0
720575940612738197,720575940621736669,0
720575940612738197,720575940625713033,0
720575940612738197,720575940606867145,0
720575940612738197,720575940612734066,0
720575940612738197,720575940608371586,0
720575940612738197,720575940625019454,0
720575940612738197,720575940626376600,0
720575940612738197,720575940632867042,0
720575940648708228,720575940641417869,0
720575940648708228,720575940611018865,0
720575940648708228,720575940627826929,0
720575940648708228,720575940628131778,0
720575940648708228,720575940639206077,0
720575940648708228,720575940622346180,0
720575940648708228,720575940638419534,0
720575940648708228,720575940635816926,0
720575940648708228,720575940631331855,0
720575940648708228,720575940617121819,0
720575940648708228,720575940628885160,0
720575940648708228,720575940628325242,0
720575940648708228,720575940621957381,0
720575940648708228,720575940642428045,0
720575940648708228,720575940622199593,0
720575940648708228,720575940631111983,0
720575940648708228,720575940628329546,0
720575940648708228,720575940610916465,0
720575940648708228,720575940630504466,0
720575940648708228,720575940631773388,0
720575940648708228,720575940631179831,0
720575940648708228,720575940616167730,0
720575940648708228,720575940629370844,0
720575940648708228,720575940625032548,0
720575940648708228,720575940634659508,0
720575940648708228,720575940625172016,0
720575940648708228,720575940644464544,0
720575940648708228,720575940621345012,0
720575940648708228,720575940622835947,0
720575940648708228,720575940630893196,0
720575940648708228,720575940630548751,0
720575940648708228,720575940616791709,0
720575940648708228,720575940613828202,0
720575940648708228,720575940624352970,0
720575940648708228,720575940606867145,0
720575940648708228,720575940611715813,0
720575940648708228,720575940627206074,0
720575940648708228,720575940622688765,0
720575940648708228,720575940644064968,0
720575940648708228,720575940631327021,0
720575940648708228,720575940637216624,0
720575940648708228,720575940620170887,0
720575940648708228,720575940612952557,0
720575940648708228,720575940622732253,0
720575940648708228,720575940630504466,0
720575940648708228,720575940625752778,0
720575940648708228,720575940626705497,0
720575940648708228,720575940617497413,0
720575940648708228,720575940621870349,0
720575940648708228,720575940632423394,0
720575940648708228,720575940613133718,0
720575940648708228,720575940616286395,0
720575940648708228,720575940643823470,0
720575940648708228,720575940632636959,0
720575940648708228,720575940616203869,0
720575940648708228,720575940661309057,0
720575940648708228,720575940629266988,0
720575940648708228,720575940615296818,0
720575940648708228,720575940635391845,0
720575940648708228,720575940629954872,0
720575940648708228,720575940627177115,0
720575940648708228,720575940627916331,0
720575940648708228,720575940628391686,0
720575940648708228,720575940633518176,0
720575940648708228,720575940639037016,0
720575940648708228,720575940617854676,0
720575940648708228,720575940618135419,0
720575940648708228,720575940610000964,0
720575940648708228,720575940628391686,0
720575940648708228,720575940618166811,0
720575940648708228,720575940635184735,0
720575940648708228,720575940633156799,0
720575940648708228,720575940620553094,0
720575940648708228,720575940616217403,0
720575940648708228,720575940628673474,1
720575940648708228,720575940627275795,0
720575940648708228,720575940623039838,0
720575940648708228,720575940616562150,0
720575940648708228,720575940630182972,0
720575940648708228,720575940616169010,0
720575940648708228,720575940624281165,0
720575940648708228,720575940642428045,0
720575940648708228,720575940632636959,0
720575940648708228,720575940640163517,0
720575940648708228,720575940634683743,0
720575940648708228,720575940631111983,0
720575940648708228,720575940621511704,0
720575940648708228,720575940638608803,0
720575940648708228,720575940635391845,0
720575940648708228,720575940610611246,0
720575940648708228,720575940643823470,0
720575940648708228,720575940621149709,0
720575940648708228,720575940633165980,0
720575940648708228,720575940623154712,0
720575940648708228,720575940638419534,0
720575940648708228,720575940625147645,0
720575940648708228,720575940632873261,0
720575940648708228,720575940624384304,0
720575940648708228,720575940627254856,0
720575940648708228,720575940637788137,0
720575940648708228,720575940629358807,0
720575940648708228,720575940631106664,0
720575940648708228,720575940604791217,0
720575940648708228,720575940658442625,0
720575940648708228,720575940628825210,0
720575940648708228,720575940636266926,0
720575940648708228,720575940627206074,0
720575940648708228,720575940622199593,0
720575940648708228,720575940621736669,0
720575940648708228,720575940645503854,0
720575940648708228,720575940621647238,0
720575940648708228,720575940640601563,0
720575940648708228,720575940623660558,0
720575940648708228,720575940605703456,0
720575940648708228,720575940619928929,0
720575940648708228,720575940617497413,0
720575940648708228,720575940620262465,0
720575940648708228,720575940624928284,0
720575940648708228,720575940625081290,0
720575940648708228,720575940613133718,0
720575940648708228,720575940622853258,0
720575940648708228,720575940637232447,0
720575940648708228,720575940616217403,0
720575940648708228,720575940637788137,0
720575940648708228,720575940632998028,0
720575940648708228,720575940626017960,0
720575940648708228,720575940625172016,0
720575940648708228,720575940635613358,0
720575940648708228,720575940633156799,0
720575940648708228,720575940622415948,0
720575940648708228,720575940620262465,0
720575940648708228,720575940621345012,0
720575940648708228,720575940634090777,0
720575940648708228,720575940614061930,0
720575940648708228,720575940626507346,0
720575940648708228,720575940626021052,0
720575940648708228,720575940614830239,0
720575940648708228,720575940611157746,0
720575940648708228,720575940623660558,0
720575940648708228,720575940627443996,0
720575940648708228,720575940625031610,0
720575940648708228,720575940621736669,0
720575940648708228,720575940630059052,0
720575940648708228,720575940639206077,0
720575940648708228,720575940626983952,0
720575940648708228,720575940616791709,0
720575940648708228,720575940622415948,0
720575940648708228,720575940638465112,0
720575940648708228,720575940628329546,0
720575940648708228,720575940632670156,0
720575940648708228,720575940623834300,0
720575940648708228,720575940617121819,0
720575940648708228,720575940630661164,0
720575940648708228,720575940634278295,0
720575940648708228,720575940632423394,0
720575940648708228,720575940630672938,0
720575940648708228,720575940633165980,0
720575940648708228,720575940611211417,0
720575940648708228,720575940629598935,0
720575940648708228,720575940648601988,0
720575940648708228,720575940627916331,0
720575940648708228,720575940626376600,0
720575940648708228,720575940630893196,0
720575940648708228,720575940646156420,0
720575940648708228,720575940627444490,0
720575940648708228,720575940626809109,0
720575940648708228,720575940625081290,0
720575940648708228,720575940628885160,0
720575940648708228,720575940617244027,0
720575940648708228,720575940624948867,0
720575940648708228,720575940618166811,0
720575940648708228,720575940631299602,0
720575940648708228,720575940629598935,0
720575940648708228,720575940626507346,0
720575940648708228,720575940635625367,0
720575940648708228,720575940634844408,0
720575940648708228,720575940624263655,0
720575940648708228,720575940632873261,0
720575940648708228,720575940623029395,0
720575940648708228,720575940631588772,0
720575940648708228,720575940627254856,0
720575940648708228,720575940633791935,0
720575940648708228,720575940621870349,0
720575940648708228,720575940630904567,0
720575940648708228,720575940619741104,0
720575940648708228,720575940629317450,0
720575940648708228,720575940637216624,0
720575940648708228,720575940626809109,0
720575940648708228,720575940621256384,0
720575940648708228,720575940626983952,0
720575940648708228,720575940628319899,0
720575940648708228,720575940632900503,0
720575940648708228,720575940637165028,0
720575940648708228,720575940620741102,0
720575940648708228,720575940621256384,0
720575940648708228,720575940623339305,0
720575940648708228,720575940621689880,0
720575940648708228,720575940620451866,0
720575940648708228,720575940627828040,0
720575940648708228,720575940618788944,0
720575940648708228,720575940635625367,0
720575940648708228,720575940637936710,0
720575940648708228,720575940619414321,0
720575940648708228,720575940623154712,0
720575940648708228,720575940611780648,0
720575940648708228,720575940626217226,0
720575940648708228,720575940647060532,0
720575940648708228,720575940635229303,0
720575940648708228,720575940654057889,0
720575940648708228,720575940611211417,0
720575940648708228,720575940628504849,0
720575940648708228,720575940629717370,0
720575940648708228,720575940616167730,0
720575940648708228,720575940627667530,0
720575940648708228,720575940620170887,0
720575940648708228,720575940628131778,0
720575940648708228,720575940606867145,0
720575940648708228,720575940626705497,0
720575940648708228,720575940630059052,0
720575940648708228,720575940620741102,0
720575940617121819,720575940614061930,0
720575940617121819,720575940625031610,0
720575940617121819,720575940619111515,0
720575940617121819,720575940628070419,0
720575940617121819,720575940614714514,0
720575940617121819,720575940634788247,0
720575940617121819,720575940628071211,0
720575940617121819,720575940619035989,0
720575940617121819,720575940628683063,0
720575940617121819,720575940633195148,0
720575940617121819,720575940632636959,0
720575940617121819,720575940630059052,0
720575940617121819,720575940627359228,0
720575940617121819,720575940615311628,0
720575940617121819,720575940619990357,0
720575940617121819,720575940635229303,0
720575940617121819,720575940631110095,0
720575940617121819,720575940615296818,0
720575940617121819,720575940623154712,0
720575940617121819,720575940604247985,0
720575940617121819,720575940625172016,0
720575940617121819,720575940620061793,0
720575940617121819,720575940611248662,0
720575940617121819,720575940616791709,0
720575940617121819,720575940616777105,0
720575940617121819,720575940623040094,0
720575940617121819,720575940623925173,0
720575940617121819,720575940616217403,0
720575940617121819,720575940630665210,0
720575940617121819,720575940623097853,0
720575940617121819,720575940622193546,0
720575940617121819,720575940625137497,0
720575940617121819,720575940630504466,0
720575940617121819,720575940619900507,0
720575940617121819,720575940630059052,0
720575940617121819,720575940631394920,0
720575940617121819,720575940631065144,0
720575940617121819,720575940626376600,0
720575940617121819,720575940648055673,0
720575940617121819,720575940638604915,0
720575940617121819,720575940613133718,0
720575940617121819,720575940621957381,0
720575940617121819,720575940624216359,0
720575940617121819,720575940626014218,0
720575940617121819,720575940628504849,0
720575940617121819,720575940612984981,0
720575940617121819,720575940629266988,0
720575940617121819,720575940625813140,0
720575940617121819,720575940611475698,0
720575940617121819,720575940628673474,1
720575940617121819,720575940614061930,0
720575940617121819,720575940620451866,0
720575940617121819,720575940623029395,0
720575940617121819,720575940622199593,0
720575940617121819,720575940623137818,0
720575940617121819,720575940620445062,0
720575940617121819,720575940633156799,0
720575940617121819,720575940626668218,0
720575940617121819,720575940638604915,0
720575940617121819,720575940621736669,0
720575940617121819,720575940626476305,0
720575940617121819,720575940614155462,0
720575940617121819,720575940632274914,0
720575940617121819,720575940615296818,0
720575940617121819,720575940629207963,0
720575940617121819,720575940621116073,0
720575940617121819,720575940616777105,0
720575940617121819,720575940620445062,0
720575940617121819,720575940635613358,0
720575940617121819,720575940623137818,0
720575940617121819,720575940632274914,0
720575940617121819,720575940641366517,0
720575940617121819,720575940620262465,0
720575940617121819,720575940639274147,0
720575940617121819,720575940628071211,0
720575940617121819,720575940629975799,0
720575940617121819,720575940621116073,0
720575940617121819,720575940608713993,0
720575940617121819,720575940628038187,0
720575940617121819,720575940633824864,0
720575940617121819,720575940633571020,0
720575940617121819,720575940631787693,0
720575940617121819,720575940621957381,0
720575940617121819,720575940648708228,0
720575940617121819,720575940630605881,0
720575940617121819,720575940626826288,0
720575940617121819,720575940627989609,0
720575940617121819,720575940632636959,0
720575940617121819,720575940639037016,0
720575940617121819,720575940614916725,0
720575940617121819,720575940635210859,0
720575940617121819,720575940626308697,0
720575940617121819,720575940622657268,0
720575940617121819,720575940627359228,0
720575940617121819,720575940612289010,0
720575940617121819,720575940639826339,0
720575940617121819,720575940614660519,0
720575940617121819,720575940629317450,0
720575940617121819,720575940626434822,0
720575940617121819,720575940628683063,0
720575940617121819,720575940604459697,0
720575940617121819,720575940629595633,0
720575940617121819,720575940609993284,0
720575940617121819,720575940618165787,0
720575940617121819,720575940630311528,0
720575940617121819,720575940643823470,0
720575940617121819,720575940629026668,0
720575940617121819,720575940610524339,0
720575940617121819,720575940616217403,0
720575940617121819,720575940616203869,0
720575940617121819,720575940632274914,0
