pre_root_id,post_root_id,weight
720575940630664556,720575940617476379,0.57793707
720575940630664556,720575940626809109,0.9385621
720575940630664556,720575940631923304,0.32212
720575940630664556,720575940637568838,0.94414395
720575940630664556,720575940626201116,0.292633
720575940630664556,720575940613426343,0.8341002
720575940630664556,720575940610623658,0.29023033
720575940630664556,720575940620292116,0.12257393
720575940630664556,720575940628483322,0.2635544
720575940630664556,720575940628857850,0.8976887
720575940630664556,720575940626016017,0.15941985
720575940630664556,720575940621218694,0.98578495
720575940630664556,720575940621256384,0.57309145
720575940630664556,720575940624963786,0.0434341
720575940630664556,720575940628182910,0.05132015
720575940630664556,720575940634788247,0.7036596
720575940630664556,720575940603266592,0.39121503
720575940630664556,720575940637381466,0.43928474
720575940630664556,720575940621410006,0.49237412
720575940630664556,720575940638604915,0.02710159
720575940630664556,720575940633521828,0.8530138
720575940630664556,720575940632423394,0.36599118
720575940630664556,720575940627454569,0.054007962
720575940630664556,720575940624266061,0.16905709
720575940630664556,720575940623609895,0.5910254
720575940630664556,720575940625601594,0.3434252
720575940630664556,720575940626847765,0.6618162
720575940630664556,720575940635596468,0.7329151
720575940630664556,720575940623381286,0.72459275
720575940630664556,720575940632636959,0.6238988
720575940630664556,720575940619866059,0.9514474
720575940630664556,720575940615292895,0.3322814
720575940630664556,720575940637130985,0.1128021
720575940630664556,720575940639993819,0.83541375
720575940630664556,720575940634659508,0.79811674
720575940630664556,720575940616072221,0.44667143
720575940630664556,720575940625032548,0.5756976
720575940630664556,720575940612423922,0.38363725
720575940630664556,720575940628684023,0.8402092
720575940630664556,720575940607872969,0.20141478
720575940630664556,720575940630233916,0.6496187
720575940630664556,720575940619387814,0.6467535
720575940630664556,720575940628198503,0.31729966
720575940630664556,720575940615034408,0.27875572
720575940630664556,720575940611858906,0.56810564
720575940630664556,720575940623192781,0.9607118
720575940630664556,720575940638604915,0.77940685
720575940630664556,720575940630233916,0.31024534
720575940630664556,720575940617799253,0.1765066
720575940630664556,720575940610474610,0.8991613
720575940630664556,720575940616072221,0.19153078
720575940630664556,720575940638041459,0.85969657
720575940630664556,720575940624253991,0.88479453
720575940630664556,720575940609533230,0.20969303
720575940630664556,720575940635391845,0.7145987
720575940630664556,720575940631144109,0.67614025
720575940630664556,720575940634659508,0.43317002
720575940630664556,720575940646274670,0.823801
720575940630664556,720575940622123144,0.5051426
720575940630664556,720575940628676457,0.73317975
720575940630664556,720575940622486922,0.6680153
720575940630664556,720575940639688064,0.012561513
720575940630664556,720575940653053601,0.43623203
720575940630664556,720575940624604560,0.8346413
720575940630664556,720575940638202345,0.41893977
720575940630664556,720575940628182910,0.83354276
720575940630664556,720575940635938495,0.32447666
720575940630664556,720575940632274914,0.47714478
720575940630664556,720575940628017563,0.08593555
720575940630664556,720575940631703608,0.8949769
720575940630664556,720575940619900507,0.78253096
720575940630664556,720575940646250804,0.6648038
720575940630664556,720575940626972056,0.8529474
720575940630664556,720575940638202345,0.42677945
720575940630664556,720575940634545634,0.47527355
720575940630664556,720575940626191306,0.90532595
720575940630664556,720575940647036980,0.90134376
720575940630664556,720575940633639063,0.45035976
720575940630664556,720575940614211295,0.608568
720575940630664556,720575940632274914,0.17484517
720575940630664556,720575940646156420,0.6743818
720575940630664556,720575940629211607,0.51835924
720575940630664556,720575940621827419,0.13568373
720575940630664556,720575940631349335,0.7307188
720575940630664556,720575940625264457,0.2365485
720575940630664556,720575940608239371,0.9651188
720575940630664556,720575940627916331,0.9255249
720575940630664556,720575940619453831,0.85134226
720575940630664556,720575940626972056,0.14637406
720575940630664556,720575940624554170,0.55405825
720575940630664556,720575940619072513,0.82753044
720575940630664556,720575940611184819,0.18317218
720575940630664556,720575940635297911,0.66435534
720575940630664556,720575940631092943,0.016037894
720575940630664556,720575940633919992,0.25235337
720575940630664556,720575940624963786,0.67385715
720575940630664556,720575940619453831,0.18728061
720575940630664556,720575940609913042,0.45996326
720575940630664556,720575940610683315,0.78278524
720575940630664556,720575940607472988,0.67463726
720575940630664556,720575940628832256,0.1100014
720575940630664556,720575940620025620,0.6862231
720575940630664556,720575940619387814,0.98050743
720575940630664556,720575940624311881,0.14471157
720575940630664556,720575940615296818,0.1434619
720575940630664556,720575940630893196,0.921249
720575940630664556,720575940642910152,0.9661347
720575940630664556,720575940621736669,0.6962684
720575940630664556,720575940624928284,0.38883156
720575940630664556,720575940620856046,0.5282025
720575940630664556,720575940617121819,0.44374198
720575940630664556,720575940644750116,0.92007226
720575940630664556,720575940628017563,0.5731513
720575940630664556,720575940631915801,0.19624908
720575940630664556,720575940629211607,0.05027981
720575940630664556,720575940611211417,0.24824388
720575940630664556,720575940630575943,0.25932533
720575940630664556,720575940615330265,0.3218227
720575940630664556,720575940619111515,0.71836966
720575940630664556,720575940622661095,0.7197477
720575940630664556,720575940627359621,0.46911067
720575940630664556,720575940616295493,0.06825931
720575940630664556,720575940615274425,0.5353001
720575940630664556,720575940624266061,0.96044487
720575940630664556,720575940658442625,0.07151361
720575940630664556,720575940629009468,0.21628864
720575940630664556,720575940623261675,0.7670116
720575940630664556,720575940631299602,0.42078286
720575940630664556,720575940603943648,0.10249193
720575940630664556,720575940623758377,0.19624837
720575940630664556,720575940633941293,0.81186634
720575940630664556,720575940626015242,0.6009403
720575940630664556,720575940633921453,0.83673686
720575940630664556,720575940616921152,0.34079105
720575940630664556,720575940621435585,0.37668115
720575940630664556,720575940650527222,0.20537062
720575940630664556,720575940634085983,0.6328904
720575940630664556,720575940629270339,0.23699863
720575940630664556,720575940625873560,0.41027123
720575940630664556,720575940622657268,0.71349853
720575940630664556,720575940633165980,0.68179244
720575940630664556,720575940647036980,0.41188973
720575940630664556,720575940635239672,0.30659777
720575940630664556,720575940608475331,0.011044813
720575940630664556,720575940624792197,0.09287341
720575940630664556,720575940628329546,0.06012948
720575940630664556,720575940632602532,0.72954005
720575940630664556,720575940628329546,0.107034996
720575940630664556,720575940631406411,0.18296464
720575940630664556,720575940627040549,0.9310606
720575940630664556,720575940631349335,0.56623226
720575940630664556,720575940635938495,0.8016837
720575940630664556,720575940630059052,0.4317246
720575940630664556,720575940625873560,0.81575817
720575940630664556,720575940612920386,0.011716319
720575940630664556,720575940626982165,0.22990413
720575940630664556,720575940625178768,0.87497073
720575940630664556,720575940619928929,0.6748361
720575940630664556,720575940638218173,0.010670377
720575940630664556,720575940629470838,0.32808667
720575940630664556,720575940629358807,0.026877118
720575940630664556,720575940620856046,0.1466784
720575940630664556,720575940637216624,0.28291565
720575940630664556,720575940619741104,0.8004398
720575940630664556,720575940625728089,0.5718834
720575940630664556,720575940637330921,0.57263297
720575940630664556,720575940640601563,0.4046933
720575940630664556,720575940631299602,0.39133698
720575940630664556,720575940631997032,0.060238436
720575940630664556,720575940621435585,0.7208496
720575940630664556,720575940625178768,0.29375786
720575940630664556,720575940639993819,0.6553195
720575940630664556,720575940635297911,0.28184706
720575940630664556,720575940620359956,0.7086845
720575940630664556,720575940638682787,0.5506311
720575940630664556,720575940621329328,0.47650856
720575940630664556,720575940616921152,0.50216347
720575940630664556,720575940617000768,0.6375664
720575940630664556,720575940627265265,0.88862413
720575940630664556,720575940626015242,0.47709137
720575940630664556,720575940616971035,0.2021652
720575940630664556,720575940613670893,0.5952093
720575940630664556,720575940627498499,0.49811047
720575940630664556,720575940619781814,0.62752014
720575940630664556,720575940624352643,0.88679296
720575940630664556,720575940631997032,0.9195073
720575940630664556,720575940622123144,0.2804821
720575940630664556,720575940621717025,0.39338487
720575940630664556,720575940625102692,0.049485877
720575940630664556,720575940623853837,0.43669444
720575940630664556,720575940622160705,0.1450835
720575940630664556,720575940637216624,0.6237791
720575940630664556,720575940624604560,0.9659777
720575940630664556,720575940628676457,0.83079463
720575940630664556,720575940616286395,0.24964507
720575940630664556,720575940620866544,0.49899358
720575940630664556,720575940625163790,0.5020413
720575940630664556,720575940620467115,0.46197695
720575940630664556,720575940632078873,0.5245828
720575940630664556,720575940628527439,0.21120687
720575940630664556,720575940626197593,0.2329566
720575940630664556,720575940625376442,0.16344042
720575940630664556,720575940614736290,0.26326972
720575940630664556,720575940621256384,0.5271922
720575940630664556,720575940620856046,0.5246224
720575940630664556,720575940616562150,0.77212995
720575940630664556,720575940628802069,0.23542304
720575940630664556,720575940632659404,0.63393813
720575940630664556,720575940628832256,0.064033106
720575940630664556,720575940631111983,0.7382708
720575940630664556,720575940646156420,0.3459738
720575940630664556,720575940626870846,0.117573336
720575940630664556,720575940624530372,0.8780032
720575940630664556,720575940630005622,0.87756366
720575940630664556,720575940628683063,0.5560462
720575940630664556,720575940608836291,0.28018123
720575940630664556,720575940615245107,0.6407494
720575940630664556,720575940627081534,0.9615249
720575940630664556,720575940611858906,0.5696247
720575940630664556,720575940643703831,0.78009015
720575940630664556,720575940619900507,0.9040733
720575940630664556,720575940619035989,0.08331902
720575940630664556,720575940624928284,0.83947116
720575940630664556,720575940629211607,0.8534722
720575940630664556,720575940627079823,0.20391245
720575940630664556,720575940619866059,0.20098026
720575940630664556,720575940631111983,0.049369767
720575940630664556,720575940622457579,0.67329115
720575940630664556,720575940621916952,0.8455128
720575940630664556,720575940626809109,0.6710629
720575940630664556,720575940604852146,0.68783015
720575940630664556,720575940641776032,0.8286671
720575940630664556,720575940618788944,0.26606494
720575940630664556,720575940626241636,0.5913251
720575940630664556,720575940622810153,0.8839323
720575940630664556,720575940618529217,0.5756225
720575940630664556,720575940632423394,0.99674743
720575940630664556,720575940637742911,0.65071267
720575940630664556,720575940635239672,0.65773135
720575940630664556,720575940614273292,0.49276274
720575940630664556,720575940608475331,0.8265602
720575940630664556,720575940632078873,0.6542619
720575940630664556,720575940647471395,0.9196299
720575940630664556,720575940623173470,0.40905088
720575940630664556,720575940633634199,0.30877644
720575940630664556,720575940621818790,0.3483513
720575940630664556,720575940626559490,0.9918787
720575940630664556,720575940620780272,0.9328204
720575940630664556,720575940632293346,0.21051247
720575940630664556,720575940613426343,0.35621446
720575940630664556,720575940620445062,0.9057595
720575940630664556,720575940629358807,0.52164286
720575940630664556,720575940641590491,0.1465574
720575940630664556,720575940634527840,0.043324783
720575940630664556,720575940636574388,0.05371292
720575940630664556,720575940619111515,0.6275651
720575940630664556,720575940625164558,0.57868546
720575940630664556,720575940642428045,0.53849393
720575940630664556,720575940628684023,0.10699566
720575940630664556,720575940603943648,0.36612386
720575940630664556,720575940643823470,0.37764543
720575940630664556,720575940622313971,0.49591917
720575940630664556,720575940655011489,0.14414842
720575940630664556,720575940624905091,0.3453954
720575940630664556,720575940620129182,0.8857519
720575940630664556,720575940631742381,0.60752636
720575940630664556,720575940633733601,0.9135075
720575940630664556,720575940639274147,0.90075403
720575940630664556,720575940620170887,0.36200708
720575940630664556,720575940630506344,0.6315358
720575940628683063,720575940639227224,0.5859737
720575940628683063,720575940621736669,0.43619353
720575940628683063,720575940607630805,0.7401083
720575940628683063,720575940626015640,0.03357096
720575940628683063,720575940644965399,0.4061517
720575940628683063,720575940604891360,0.4761365
720575940628683063,720575940633941293,0.1603498
720575940628683063,720575940621490721,0.24173422
720575940628683063,720575940627244200,0.47952944
720575940628683063,720575940606866377,0.48246938
720575940628683063,720575940635527092,0.8135006
720575940628683063,720575940616217403,0.3955751
720575940628683063,720575940613222195,0.33915144
720575940628683063,720575940625102692,0.2688039
720575940628683063,720575940619900507,0.6489212
720575940628683063,720575940620633070,0.43801385
720575940628683063,720575940623777065,0.4146927
720575940628683063,720575940613747734,0.11942609
720575940628683063,720575940633195148,0.2732318
720575940628683063,720575940616065254,0.25295693
720575940628683063,720575940631309866,0.40049404
720575940628683063,720575940624253991,0.97998005
720575940628683063,720575940629963779,0.57407576
720575940628683063,720575940620672432,0.46228772
720575940628683063,720575940627113544,0.3040411
720575940628683063,720575940626146125,0.09622331
720575940628683063,720575940640032600,0.63753873
720575940628683063,720575940633521828,0.30996245
720575940628683063,720575940614635175,0.76182634
720575940628683063,720575940623044103,0.49795014
720575940628683063,720575940612289010,0.521027
720575940628683063,720575940621761729,0.09412344
720575940628683063,720575940615296818,0.26548427
720575940628683063,720575940626619398,0.63916606
720575940628683063,720575940632648612,0.22745104
720575940628683063,720575940624600840,0.4848501
720575940628683063,720575940621345012,0.10872193
720575940628683063,720575940619453831,0.012592627
720575940628683063,720575940639956643,0.34914917
720575940628683063,720575940621332092,0.76468104
720575940628683063,720575940631299602,0.014657689
720575940628683063,720575940626902856,0.22093304
720575940628683063,720575940625005239,0.27867585
720575940628683063,720575940648654468,0.33556944
720575940628683063,720575940622160705,0.7417484
720575940628683063,720575940641366517,0.51244456
720575940628683063,720575940620878785,0.055979088
720575940628683063,720575940626375164,0.1628675
720575940628683063,720575940623044103,0.8711075
720575940628683063,720575940631995167,0.7902691
720575940628683063,720575940610733797,0.57587
720575940628683063,720575940646930996,0.46275872
720575940628683063,720575940631144109,0.2653268
720575940628683063,720575940616921152,0.8198475
720575940628683063,720575940626476305,0.4736026
720575940628683063,720575940631349335,0.94499487
720575940628683063,720575940628869648,0.21148546
720575940628683063,720575940631459923,0.031147672
720575940628683063,720575940639956643,0.38768452
720575940628683063,720575940624253991,0.11323626
720575940628683063,720575940623044103,0.69165236
720575940628683063,720575940624608442,0.6898157
720575940628683063,720575940626243428,0.51889473
720575940628683063,720575940614736290,0.6487512
720575940628683063,720575940627492866,0.061460927
720575940628683063,720575940626870846,0.67607874
720575940628683063,720575940635527092,0.31210333
720575940628683063,720575940622515895,0.255531
720575940628683063,720575940638125887,0.806454
720575940628683063,720575940628034044,0.121113494
720575940628683063,720575940616153371,0.56837076
720575940628683063,720575940614698582,0.20035739
720575940628683063,720575940622457579,0.9527437
720575940628683063,720575940632078873,0.6963399
720575940628683063,720575940604934502,0.16415496
720575940628683063,720575940613403890,0.2517901
720575940628683063,720575940626622339,0.037356213
720575940628683063,720575940622515895,0.74527115
720575940628683063,720575940616921152,0.7396763
720575940628683063,720575940654057889,0.6160808
720575940628683063,720575940636263543,0.79566807
720575940628683063,720575940628182910,0.88276213
720575940628683063,720575940615071391,0.85904366
720575940628683063,720575940625047484,0.35523754
720575940628683063,720575940624606502,0.13616557
720575940628683063,720575940633226652,0.33252603
720575940628683063,720575940631619948,0.057787612
720575940628683063,720575940640032600,0.097045854
720575940628683063,720575940613170385,0.53893214
720575940628683063,720575940630774328,0.86769027
720575940628683063,720575940631915801,0.6452026
720575940628683063,720575940625799513,0.53548735
720575940628683063,720575940630665210,0.0730768
720575940628683063,720575940628462927,0.22307523
720575940628683063,720575940616896257,0.6543059
720575940628683063,720575940631144109,0.5944379
720575940628683063,720575940610708430,0.84195155
720575940628683063,720575940630670890,0.6287499
720575940628683063,720575940630575943,0.65528196
720575940628683063,720575940617299515,0.37110704
720575940628683063,720575940623148285,0.05870326
720575940628683063,720575940620633070,0.96721524
720575940628683063,720575940625567004,0.6789742
720575940628683063,720575940625137497,0.8394287
720575940628683063,720575940622931976,0.88878685
720575940628683063,720575940630991311,0.9739663
720575940628683063,720575940620833901,0.52787596
720575940628683063,720575940616153371,0.40088147
720575940628683063,720575940632274914,0.9183683
720575940628683063,720575940621818790,0.07370038
720575940628683063,720575940621689880,0.12008114
720575940628683063,720575940621953285,0.041528895
720575940628683063,720575940623853837,0.15585335
720575940628683063,720575940626015242,0.7907246
720575940628683063,720575940619451989,0.58460456
720575940628683063,720575940610550830,0.19461234
720575940628683063,720575940621633683,0.6529291
720575940628683063,720575940633639063,0.6395114
720575940628683063,720575940619473624,0.9186819
720575940628683063,720575940606866377,0.7529684
720575940628683063,720575940628757886,0.58077914
720575940628683063,720575940611475698,0.84519976
720575940628683063,720575940609425874,0.017579628
720575940628683063,720575940626017960,0.5519189
720575940628683063,720575940623314184,0.5968451
720575940628683063,720575940616103218,0.91138977
720575940628683063,720575940632524559,0.5306347
720575940628683063,720575940619900507,0.17069621
720575940628683063,720575940630774328,0.874335
720575940628683063,720575940625298276,0.960967
720575940628683063,720575940633170969,0.877384
720575940628683063,720575940628386295,0.18975277
720575940628683063,720575940638604915,0.56019884
720575940628683063,720575940617663537,0.82510024
720575940628683063,720575940637765710,0.41267842
720575940628683063,720575940639813365,0.76428014
720575940628683063,720575940629317450,0.9597185
720575940628683063,720575940624994568,0.4614287
720575940628683063,720575940611858906,0.6185636
720575940628683063,720575940611868825,0.46204823
720575940628683063,720575940635861146,0.35623986
720575940628683063,720575940627667530,0.6752936
720575940628683063,720575940632636959,0.08083518
720575940628683063,720575940636556718,0.39131302
720575940628683063,720575940607872969,0.13890441
720575940628683063,720575940636263543,0.2765817
720575940628683063,720575940617369117,0.49499828
720575940628683063,720575940622198772,0.77402276
720575940628683063,720575940626974737,0.74599713
720575940628683063,720575940618385718,0.0035666956
720575940628683063,720575940624532408,0.63460284
720575940628683063,720575940613640685,0.35443038
720575940628683063,720575940620156513,0.15067025
720575940628683063,720575940616921152,0.93603
720575940628683063,720575940632078873,0.21870358
720575940628683063,720575940629317450,0.6325056
720575940628683063,720575940616065254,0.17244227
720575940628683063,720575940615979067,0.29207462
720575940628683063,720575940630575943,0.49926382
720575940628683063,720575940637677126,0.76468724
720575940628683063,720575940630918308,0.28088313
720575940628683063,720575940629987587,0.057642654
720575940628683063,720575940631295506,0.50607604
720575940628683063,720575940612277090,0.21578188
720575940628683063,720575940617398745,0.68429095
720575940628683063,720575940626375164,0.32901245
720575940628683063,720575940614736290,0.88195986
720575940628683063,720575940615071391,0.000112010406
720575940628683063,720575940630182972,0.3881752
720575940628683063,720575940621701846,0.117958024
720575940628683063,720575940639688064,0.7413457
720575940628683063,720575940624040743,0.98935777
720575940628683063,720575940626619398,0.48485368
720575940628683063,720575940621736669,0.419558
720575940628683063,720575940624994568,0.73603696
720575940628683063,720575940625601594,0.8566155
720575940628683063,720575940603944382,0.8442164
720575940628683063,720575940619625665,0.4223743
720575940628683063,720575940624600840,0.98361427
720575940628683063,720575940654057889,0.15357585
720575940628683063,720575940629974531,0.98043734
720575940628683063,720575940622198772,0.17055757
720575940628683063,720575940615828573,0.01022823
720575940628683063,720575940635954879,0.9241007
720575940628683063,720575940628462927,0.26450092
720575940628683063,720575940644745120,0.07380052
720575940628683063,720575940603943648,0.7594455
720575940628683063,720575940630605881,0.9858038
720575940628683063,720575940629370967,0.7920789
720575940628683063,720575940614736290,0.04547961
720575940628683063,720575940636263543,0.51015896
720575940628683063,720575940620833901,0.5780167
720575940628683063,720575940620833901,0.6298459
720575940628683063,720575940621667693,0.047389224
720575940628683063,720575940615792523,0.5177588
720575940628683063,720575940613361010,0.16856249
720575940628683063,720575940610079957,0.9659144
720575940628683063,720575940619025780,0.7300473
720575940628683063,720575940623014695,0.13401087
720575940628683063,720575940619128699,0.68553036
720575940628683063,720575940610986006,0.8609753
720575940628683063,720575940620195800,0.83989996
720575940628683063,720575940624273149,0.90383273
720575940628683063,720575940619128699,0.5257444
720575940628683063,720575940631295506,0.71109277
720575940628683063,720575940611858906,0.62157494
720575940628683063,720575940616217403,0.31121022
720575940628683063,720575940630665210,0.8960529
720575940628683063,720575940616295493,0.26075906
720575940628683063,720575940626668218,0.15489586
720575940628683063,720575940625966833,0.849647
720575940628683063,720575940631619948,0.81001097
720575940628683063,720575940627244200,0.64674157
720575940628683063,720575940612289010,0.97284716
720575940628683063,720575940614635175,0.12560125
720575940628683063,720575940642715040,0.80951136
720575940628683063,720575940615824011,0.7681429
720575940628683063,720575940636895406,0.5273891
720575940628683063,720575940620933835,0.45372945
720575940628683063,720575940631144109,0.6060607
720575940628683063,720575940621701846,0.020318938
720575940628683063,720575940618763686,0.33870548
720575940628683063,720575940618788944,0.033185795
720575940628683063,720575940620780272,0.23890205
720575940628683063,720575940614572542,0.40665406
720575940628683063,720575940631406411,0.42988747
720575940628683063,720575940622474899,0.47796816
720575940628683063,720575940627244200,0.89538795
720575940628683063,720575940620353300,0.9321988
720575940628683063,720575940607472988,0.5344909
720575940628683063,720575940621736669,0.96058756
720575940628683063,720575940614660519,0.9124419
720575940628683063,720575940635527092,0.34812027
720575940628683063,720575940623158709,0.13441642
720575940628683063,720575940644745120,0.18590613
720575940628683063,720575940625003045,0.36444765
720575940628683063,720575940616971035,0.5982209
720575940628683063,720575940660223873,0.6735607
720575940628683063,720575940614753653,0.67562205
720575940628683063,720575940648911481,0.42626613
720575940628683063,720575940604934502,0.10740884
720575940628683063,720575940634296986,0.0037210716
720575940628683063,720575940644666660,0.80688626
720575940628683063,720575940615292895,0.052203134
720575940628683063,720575940623207885,0.19408102
720575940628683063,720575940628386295,0.14791246
720575940628683063,720575940612984981,0.5083414
720575940628683063,720575940631056185,0.958134
720575940628683063,720575940634462304,0.30976278
720575940628683063,720575940629370967,0.6054526
720575940628683063,720575940644750116,0.70718604
720575940628683063,720575940631787693,0.42354864
720575940628683063,720575940660313729,0.35474962
720575940628683063,720575940645056791,0.6786825
720575940628683063,720575940626308697,0.68807894
720575940628683063,720575940630672938,0.945777
720575940628683063,720575940617369117,0.36146158
720575940628683063,720575940620096171,0.45823628
720575940628683063,720575940619451989,0.50192827
720575940628683063,720575940607466435,0.63128024
720575940628683063,720575940610173048,0.99440974
720575940628683063,720575940626962435,0.29369348
720575940628683063,720575940624988455,0.2509548
720575940628683063,720575940631637100,0.8697141
720575940628683063,720575940626348106,0.11257966
720575940628683063,720575940623741795,0.1429965
720575940628683063,720575940630718511,0.053803876
720575940628683063,720575940622466027,0.9773782
720575940628683063,720575940630918308,0.7575297
720575940628683063,720575940631967831,0.9518905
720575940628683063,720575940634296986,0.7346938
720575940628683063,720575940616295493,0.33077806
720575940628683063,720575940620878785,0.6664546
720575940628683063,720575940624176312,0.61968404
720575940628683063,720575940631349335,0.18327864
720575940628683063,720575940626015640,0.5632766
720575940628683063,720575940616921152,0.89836234
720575940628683063,720575940614572542,0.00023670333
720575940628683063,720575940647471395,0.97327894
720575940628683063,720575940622137633,0.14199825
720575940628683063,720575940614641202,0.8229616
720575940628683063,720575940631092943,0.28569394
720575940628683063,720575940645056791,0.35966593
720575940628683063,720575940624608442,0.38228375
720575940628683063,720575940616217403,0.048670724
720575940628683063,720575940631295506,0.25262493
720575940628683063,720575940617184001,0.16902299
720575940628683063,720575940620633070,0.31694776
720575940628683063,720575940613170385,0.5626841
720575940628683063,720575940635239672,0.9021906
720575940628683063,720575940614128691,0.42763442
720575940628683063,720575940609993284,0.9697017
720575940628683063,720575940628422555,0.66519696
720575940628683063,720575940631282194,0.8408553
720575940628683063,720575940621047632,0.07510467
720575940628683063,720575940630670890,0.91796654
720575940628683063,720575940614753653,0.4319287
720575940628683063,720575940620553094,0.003744079
720575940628683063,720575940646250804,0.76751953
720575940628683063,720575940610708430,0.01392181
720575940628683063,720575940630548751,0.8576073
720575940628683063,720575940632894690,0.075880244
720575940628683063,720575940629822842,0.8229982
720575940628683063,720575940635527092,0.42586523
720575940628683063,720575940620195800,0.57663006
720575940628683063,720575940628046851,0.5951527
720575940628683063,720575940625376442,0.9847135
720575940628683063,720575940622273868,0.9133069
720575940628683063,720575940628310275,0.7232712
720575940628683063,720575940630691958,0.029629065
720575940628683063,720575940620833901,0.67965
720575940628683063,720575940625841241,0.21203442
720575940628683063,720575940614965691,0.29864734
720575940628683063,720575940604891360,0.7934107
720575940628683063,720575940614635175,0.9059549
720575940628683063,720575940637013349,0.28528577
720575940628683063,720575940610467682,0.67346936
720575940628683063,720575940647606148,0.101977065
720575940628683063,720575940635179871,0.7453678
720575940628683063,720575940630665210,0.9778821
720575940628683063,720575940626556177,0.43904907
720575940628683063,720575940621818790,0.3329597
720575940628683063,720575940634699119,0.9020255
720575940628683063,720575940610760306,0.8648431
720575940628683063,720575940621633683,0.36913472
720575940628683063,720575940626476305,0.871371
720575940628683063,720575940614965691,0.60591525
720575940628683063,720575940622515895,0.50909144
720575940628683063,720575940619473624,0.26252753
720575940628683063,720575940618365888,0.44093496
720575940628683063,720575940619111515,0.31645757
720575940628683063,720575940623925173,0.8005958
720575940628683063,720575940614393205,0.61635584
720575940628683063,720575940616217403,0.70424885
720575940628683063,720575940647471395,0.43767804
720575940628683063,720575940622348156,0.46584648
720575940628683063,720575940625172016,0.14985473
720575940628683063,720575940624253991,0.80023175
720575940628683063,720575940606746034,0.41016096
720575940628683063,720575940629285879,0.64725584
720575940628683063,720575940615894614,0.5557192
720575940628683063,720575940638775640,0.13728984
720575940628683063,720575940632636959,0.6234996
720575940628683063,720575940605158572,0.5802099
720575940628683063,720575940624988455,0.678428
720575940628683063,720575940626518474,0.5829722
720575940628683063,720575940641536987,0.6911426
720575940628683063,720575940633571020,0.11903496
720575940628683063,720575940634391950,0.4890272
720575940628683063,720575940622810153,0.8967578
720575940628683063,720575940612261603,0.63683504
720575940628683063,720575940623224555,0.33170515
720575940628683063,720575940603943648,0.39753622
720575940628683063,720575940632636959,0.7349959
720575940628683063,720575940610708430,0.16867144
720575940628683063,720575940622541005,0.12911125
720575940628683063,720575940627594540,0.09962435
720575940628683063,720575940615742353,0.8835911
720575940628683063,720575940623925173,0.79008883
720575940628683063,720575940627356459,0.6173746
720575940628683063,720575940626375164,0.27664083
720575940628683063,720575940623381286,0.98383373
720575940628683063,720575940619741104,0.7057591
720575940628683063,720575940621662332,0.46692377
720575940628683063,720575940629681278,0.31389278
720575940628683063,720575940628885160,0.40756482
720575940628683063,720575940647963513,0.41512138
720575940628683063,720575940635861146,0.09490581
720575940628683063,720575940620506996,0.7955466
720575940628683063,720575940624216359,0.7159942
720575940628683063,720575940628386295,0.51290613
720575940628683063,720575940625841241,0.35801083
720575940628683063,720575940619453831,0.31173593
720575940628683063,720575940611858906,0.4849152
720575940628683063,720575940605976521,0.9153885
720575940628683063,720575940614965691,0.3652224
720575940628683063,720575940626668218,0.41350025
720575940628683063,720575940628590697,0.25173753
720575940628683063,720575940613356851,0.5488365
720575940628683063,720575940625376442,0.13394411
720575940628683063,720575940623011845,0.15707822
720575940628683063,720575940643337508,0.37068182
720575940628683063,720575940606866377,0.23130722
720575940628683063,720575940644750116,0.60623413
720575940628683063,720575940630980559,0.29779404
720575940628683063,720575940623149581,0.07770379
720575940628683063,720575940613234591,0.8611943
720575940628683063,720575940628598121,0.15775235
720575940628683063,720575940635507380,0.5688017
720575940628683063,720575940629470838,0.6264877
720575940628683063,720575940620553094,0.46351033
720575940628683063,720575940621667693,0.75507003
720575940628683063,720575940629317450,0.687118
720575940628683063,720575940610623658,0.5206081
720575940628683063,720575940614965691,0.4859293
720575940628683063,720575940625489160,0.35859805
720575940628683063,720575940639672893,0.46835178
720575940628683063,720575940624606502,0.70852035
720575940628683063,720575940643325581,0.51241225
720575940628683063,720575940614736290,0.3025512
720575940628683063,720575940621736669,0.9373879
720575940628683063,720575940634699119,0.62776357
720575940628683063,720575940622319715,0.3220933
720575940628683063,720575940616791709,0.6007647
720575940628683063,720575940620061793,0.67299956
720575940628683063,720575940628741436,0.26156396
720575940628683063,720575940615824011,0.43735915
720575940628683063,720575940621138977,0.5986585
720575940628683063,720575940618529217,0.9004254
720575940628683063,720575940633518176,0.010041071
720575940628683063,720575940630575943,0.3202166
720575940628683063,720575940630808827,0.7984739
720575940628683063,720575940639688064,0.89367324
720575940628683063,720575940604459697,0.7453734
720575940628683063,720575940629317450,0.26847333
720575940628683063,720575940611868825,0.30048412
720575940628683063,720575940619035989,0.22899838
720575940628683063,720575940616127931,0.085605815
720575940628683063,720575940613222195,0.47912902
720575940628683063,720575940631507596,0.8774707
720575940628683063,720575940616801622,0.0133173
720575940628683063,720575940619042427,0.22884424
720575940628683063,720575940605938633,0.12334104
720575940628683063,720575940615296818,0.97971123
720575940628683063,720575940631056185,0.98478264
720575940628683063,720575940631595603,0.82713944
720575940628683063,720575940633941293,0.85920304
720575940628683063,720575940633715831,0.6982433
720575940628683063,720575940621761729,0.7679364
720575940628683063,720575940612261603,0.9693584
